Customer ID,Count_x,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Satisfaction Score,Count_y,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,ID,Population
4312-GVYNH,1.0,Female,62.0,No,No,No,No,0.0,,,United States,California,Los Gatos,95033.0,"37.160194, -121.945611",37.160194,-121.945611,1.0,Q3,,0.0,51.0,,Yes,7.54,Yes,Yes,Fiber Optic,6.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,107.45,5680.9,14.76,0.0,,6050.679999999999,1099.0,10172.0
7698-YFGEZ,1.0,Male,64.0,No,No,No,No,0.0,4.0,1.0,United States,California,Los Gatos,95033.0,"37.160194, -121.945611",37.160194,-121.945611,1.0,,No,0.0,66.0,None,Yes,20.52,,Yes,Cable,10.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,68.75,4447.55,0.0,0.0,1354.32,5801.87,1099.0,10172.0
9330-IJWIO,1.0,Male,40.0,No,No,No,No,0.0,4.0,1.0,United States,California,Los Gatos,95033.0,"37.160194, -121.945611",37.160194,-121.945611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.0,10172.0
6047-YHPVI,1.0,Male,28.0,Yes,No,Yes,,0.0,4.0,1.0,United States,California,Mount Hermon,95041.0,"37.051166, -122.056194",37.051166,-122.056194,1.0,Q3,Yes,4.0,41.0,None,Yes,13.58,Yes,Yes,DSL,51.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,68.5,2839.95,38.37,0.0,556.78,3358.36,1103.0,77.0
8146-QQKZH,1.0,Male,,,No,Yes,Yes,1.0,3.0,1.0,United States,California,Mount Hermon,95041.0,"37.051166, -122.056194",37.051166,-122.056194,1.0,Q3,,9.0,70.0,Offer A,Yes,22.67,Yes,Yes,DSL,29.0,Yes,No,Yes,No,Yes,No,,,Two Year,No,Credit Card,68.95,4858.7,0.0,,1586.9,6445.6,1103.0,77.0
1587-FKLZB,1.0,Male,49.0,No,No,No,No,0.0,4.0,1.0,United States,California,Paicines,95043.0,"36.525703, -120.952122",36.525703,-120.952122,1.0,,No,0.0,1.0,None,Yes,5.93,,Yes,Fiber Optic,19.0,No,No,No,,Yes,No,No,No,Month-to-Month,,Bank Withdrawal,,,0.0,60.0,5.93,146.48000000000002,1104.0,813.0
4737-AQCPU,1.0,Female,33.0,No,No,No,No,0.0,3.0,1.0,United States,,Paicines,95043.0,"36.525703, -120.952122",36.525703,-120.952122,1.0,Q3,No,0.0,,,Yes,43.14,Yes,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,Yes,Bank Withdrawal,103.1,6595.0,0.0,0.0,2847.24,9442.24,1104.0,813.0
5930-GBIWP,1.0,Male,22.0,,No,No,No,0.0,3.0,1.0,United States,,Paicines,95043.0,"36.525703, -120.952122",36.525703,-120.952122,1.0,Q3,No,0.0,16.0,Offer D,Yes,4.13,No,No,,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.0,,0.0,0.0,66.08,341.78,1104.0,813.0
6546-OPBBH,1.0,Female,38.0,,No,Yes,,0.0,3.0,1.0,United States,California,San Juan Bautista,95045.0,"36.810568, -121.503022",36.810568,,,,,,,None,,12.16,No,Yes,DSL,9.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,,81.25,580.1,47.36,0.0,85.12,617.86,1105.0,3402.0
7595-EHCDL,1.0,Female,20.0,,No,Yes,Yes,2.0,3.0,1.0,United States,California,San Juan Bautista,95045.0,"36.810568, -121.503022",36.810568,-121.503022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.0,3402.0
7619-ODSGN,,,,,,,,,,1.0,United States,California,San Juan Bautista,95045.0,"36.810568, -121.503022",36.810568,-121.503022,1.0,Q3,No,0.0,4.0,Offer E,No,0.0,No,Yes,Cable,20.0,No,No,No,No,Yes,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,44.55,174.3,,10.0,0.0,184.3,1105.0,3402.0
7293-LSCDV,1.0,Male,21.0,Yes,No,No,No,0.0,,1.0,United States,California,Santa Clara,95054.0,,37.393554,,1.0,Q3,No,0.0,24.0,None,,27.91,No,Yes,Fiber Optic,59.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,2187.15,0.0,,669.84,2856.99,1109.0,13031.0
7319-VENRZ,1.0,Female,38.0,No,No,Yes,Yes,3.0,,1.0,United States,California,Soquel,95073.0,"37.023669, -121.946461",37.023669,-121.946461,1.0,Q3,Yes,1.0,70.0,None,,,,No,None,0.0,No,No,No,,No,No,No,No,Two Year,Yes,Credit Card,19.2,1401.4,0.0,0.0,2704.1000000000004,4105.5,1116.0,9823.0
6015-VVHHE,1.0,Male,60.0,,No,No,No,0.0,3.0,1.0,United States,California,San Jose,95118.0,"37.255479, -121.889838",37.255479,-121.889838,1.0,Q3,No,0.0,39.0,None,Yes,5.4,Yes,Yes,,16.0,No,No,No,Yes,No,No,No,Yes,Two Year,,Credit Card,53.85,,46.66,0.0,210.6,2364.64,1124.0,31926.0
4745-LSPLO,1.0,Male,21.0,,No,Yes,No,0.0,4.0,1.0,United States,California,San Jose,95122.0,"37.32886, -121.834567",37.32886,-121.834567,1.0,Q3,Yes,7.0,70.0,Offer A,No,0.0,No,Yes,DSL,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,,59.5,4144.8,23.72,0.0,0.0,4121.08,1128.0,59841.0
3896-ZVNET,1.0,Male,19.0,Yes,No,No,No,0.0,,1.0,United States,California,San Jose,95122.0,"37.32886, -121.834567",37.32886,-121.834567,1.0,Q3,,0.0,,None,Yes,45.72,No,Yes,Cable,51.0,,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,66.4,2245.4,0.0,0.0,1508.76,3754.16,1128.0,59841.0
4524-QCSSM,1.0,Female,,Yes,No,Yes,No,0.0,,1.0,,California,San Jose,95124.0,"37.257063, -121.923037",37.257063,-121.923037,,Q3,Yes,3.0,62.0,Offer B,Yes,42.68,Yes,Yes,Fiber Optic,51.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,,113.95,6891.4,0.0,0.0,2646.16,9537.56,1130.0,45257.0
1403-GYAFU,,,,,,,,,3.0,1.0,United States,California,San Jose,95124.0,"37.257063, -121.923037",37.257063,-121.923037,,Q3,Yes,4.0,24.0,Offer C,No,0.0,No,Yes,DSL,51.0,No,No,,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.1,688.0,0.0,,,688.0,1130.0,45257.0
1465-VINDH,,,,,,,,,4.0,1.0,United States,California,San Jose,95138.0,"37.246064, -121.749494",37.246064,-121.749494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.0,14792.0
7876-AEHIG,1.0,Male,19.0,Yes,No,,Yes,1.0,4.0,1.0,United States,California,Mount Hamilton,95140.0,"37.382909, -121.634151",37.382909,-121.634151,1.0,Q3,No,0.0,71.0,None,,31.89,Yes,Yes,Fiber Optic,30.0,Yes,Yes,No,No,,No,No,Yes,One Year,,Credit Card,85.45,6028.95,0.0,0.0,2264.19,8293.14,1145.0,38.0
1852-QSWCD,,Male,52.0,,No,Yes,Yes,2.0,4.0,1.0,United States,California,,95148.0,"37.339533, -121.777179",37.339533,-121.777179,,Q3,Yes,9.0,71.0,Offer A,Yes,,No,No,None,0.0,No,No,No,No,No,,No,No,Two Year,No,Credit Card,,1396.25,0.0,0.0,1657.14,3053.3900000000003,1146.0,44103.0
1137-DGOWI,1.0,Male,19.0,Yes,No,Yes,No,0.0,5.0,1.0,United States,California,Stockton,95207.0,"38.002125, -121.324979",38.002125,-121.324979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.0,49965.0
6341-JVQGF,1.0,Female,,No,,Yes,Yes,1.0,4.0,1.0,United States,California,Stockton,95207.0,"38.002125, -121.324979",38.002125,,,Q3,,1.0,71.0,None,Yes,19.49,Yes,No,None,0.0,No,No,No,No,,No,No,No,Two Year,No,Bank Withdrawal,24.7,1810.55,0.0,0.0,,3194.34,1152.0,49965.0
5827-MWCZK,1.0,Male,41.0,No,No,No,No,0.0,3.0,1.0,United States,California,Mokelumne Hill,95245.0,"38.304194, -120.592431",38.304194,-120.592431,1.0,,No,0.0,25.0,Offer C,Yes,7.17,No,No,None,0.0,No,No,,No,,No,No,No,One Year,No,,,510.8,0.0,0.0,179.25,690.05,1175.0,2718.0
0670-KDOMA,1.0,Male,34.0,No,No,,No,,3.0,1.0,United States,California,Mokelumne Hill,95245.0,"38.304194, -120.592431",,-120.592431,,Q3,No,0.0,50.0,None,Yes,15.37,,Yes,Fiber Optic,22.0,Yes,Yes,Yes,Yes,No,No,,Yes,One Year,Yes,Credit Card,,4549.45,,0.0,768.5,5317.95,1175.0,2718.0
8454-AATJP,1.0,Female,48.0,No,No,,Yes,3.0,,,United States,California,Mokelumne Hill,95245.0,"38.304194, -120.592431",38.304194,,1.0,Q3,Yes,6.0,8.0,None,Yes,17.2,No,No,None,0.0,No,,No,,No,No,No,,Two Year,No,Bank Withdrawal,19.5,159.35,0.0,,137.6,296.95,1175.0,2718.0
1205-WNWPJ,1.0,Male,29.0,Yes,No,No,No,0.0,,,United States,California,Murphys,95247.0,"38.147852, -120.440124",38.147852,-120.440124,1.0,,No,0.0,26.0,Offer C,Yes,,,Yes,Cable,59.0,No,No,No,No,No,No,No,Yes,,Yes,Credit Card,51.55,1295.4,0.0,0.0,641.4200000000001,1936.82,1177.0,4353.0
6469-MRVET,1.0,Male,50.0,No,No,No,No,,3.0,1.0,United States,California,,95247.0,"38.147852, -120.440124",38.147852,-120.440124,1.0,Q3,No,0.0,65.0,Offer B,Yes,2.72,,Yes,Fiber Optic,16.0,Yes,No,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,93.55,,0.0,30.0,176.8,6276.05,1177.0,4353.0
2215-ZAFGX,,,,,,,,,3.0,1.0,United States,,Murphys,95247.0,"38.147852, -120.440124",,-120.440124,1.0,Q3,No,,,Offer E,Yes,7.49,No,Yes,Cable,17.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,55.2,220.65,0.0,0.0,29.96,250.61,1177.0,4353.0
1895-QTKDO,1.0,Male,21.0,,,Yes,,0.0,3.0,1.0,United States,California,San Andreas,95249.0,"38.196497, -120.61689",38.196497,-120.61689,1.0,Q3,,1.0,1.0,Offer E,Yes,,No,,None,0.0,No,No,No,No,No,No,No,No,One Year,No,,19.65,19.65,,0.0,23.41,43.06,1178.0,3930.0
4832-VRBMR,,,,,,,,,1.0,1.0,United States,California,,95251.0,"38.055562, -120.456298",38.055562,-120.456298,1.0,Q3,No,0.0,19.0,Offer D,Yes,32.77,No,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,,Yes,Yes,,Yes,Credit Card,95.9,1777.9,0.0,0.0,,2400.53,1180.0,460.0
0263-FJTQO,,Female,63.0,,No,No,,0.0,3.0,1.0,United States,California,Manteca,95336.0,"37.830267, -121.201018",,-121.201018,1.0,Q3,,0.0,60.0,Offer B,Yes,39.41,Yes,No,,0.0,No,No,No,,No,No,No,No,,No,Mailed Check,25.0,1505.05,0.0,0.0,2364.6,3869.65,1213.0,36738.0
1200-TUZHR,1.0,Female,34.0,No,No,No,No,0.0,3.0,,United States,California,Manteca,95336.0,"37.830267, -121.201018",37.830267,-121.201018,1.0,Q3,No,0.0,8.0,Offer E,Yes,33.54,No,,DSL,14.0,Yes,No,No,Yes,,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.05,574.5,0.0,0.0,268.32,842.8199999999999,1213.0,36738.0
8823-RLPWL,1.0,Female,44.0,No,No,No,Yes,3.0,,1.0,United States,California,Manteca,95336.0,"37.830267, -121.201018",37.830267,-121.201018,1.0,Q3,No,0.0,2.0,None,Yes,31.01,,,None,0.0,No,,No,,No,No,No,,One Year,No,Bank Withdrawal,20.5,,,0.0,62.02,100.27,1213.0,36738.0
5402-HTOTQ,1.0,Male,26.0,Yes,No,,Yes,2.0,3.0,1.0,United States,California,Manteca,95337.0,,37.750822,-121.238423,1.0,Q3,Yes,9.0,18.0,,No,0.0,No,Yes,,52.0,No,No,No,No,No,,No,,Month-to-Month,No,Credit Card,,467.85,0.0,0.0,,467.85,1214.0,19867.0
0621-TWIEM,1.0,Female,25.0,Yes,No,Yes,Yes,3.0,5.0,1.0,United States,California,,95363.0,,37.410236,-121.320337,,Q3,Yes,9.0,62.0,,Yes,36.54,Yes,Yes,DSL,41.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.45,4300.45,0.0,,2265.48,6565.93,1229.0,15536.0
3470-BTGQO,,,,,,,,,,1.0,United States,California,Patterson,95363.0,"37.410236, -121.320337",37.410236,-121.320337,1.0,Q3,Yes,7.0,10.0,None,Yes,25.13,No,Yes,Fiber Optic,30.0,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,75.3,720.45,0.0,0.0,251.3,971.75,1229.0,15536.0
2812-REYAT,1.0,Female,60.0,No,No,Yes,,3.0,5.0,1.0,United States,California,Boonville,95415.0,,,-123.381544,1.0,Q3,Yes,6.0,24.0,None,Yes,41.45,Yes,Yes,Fiber Optic,,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,,2033.05,0.0,,,3027.85,1257.0,1374.0
4998-IKFSE,1.0,Male,39.0,No,No,Yes,Yes,3.0,5.0,1.0,United States,,Boonville,95415.0,,,-123.381544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.0,1374.0
1320-GVNHT,,,,,,,,,,,United States,California,Boonville,95415.0,"39.025867, -123.381544",39.025867,-123.381544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.0,1374.0
9873-MNDKV,1.0,Female,57.0,No,No,No,No,0.0,3.0,1.0,United States,California,Duncans Mills,95430.0,"38.445603, -123.063756",38.445603,-123.063756,1.0,Q3,,0.0,47.0,None,Yes,3.49,No,No,None,0.0,,No,No,No,No,No,No,,Two Year,No,Credit Card,20.15,1046.2,0.0,,164.03,1210.23,1270.0,187.0
2514-GINMM,,,,,,,,,4.0,1.0,United States,California,Forestville,95436.0,,38.499302,-122.92444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.0,6216.0
7776-QGYJC,,,,,,,,,,1.0,United States,California,Forestville,95436.0,"38.499302, -122.92444",,-122.92444,,Q3,Yes,10.0,71.0,None,No,0.0,No,Yes,Cable,85.0,Yes,Yes,Yes,Yes,,Yes,Yes,,One Year,No,Bank Withdrawal,66.8,4689.15,0.0,0.0,0.0,4689.15,1273.0,6216.0
4622-YNKIJ,,,,,,,,,3.0,1.0,United States,California,Kenwood,95452.0,"38.419525, -122.521585",38.419525,-122.521585,,Q3,Yes,3.0,69.0,Offer A,Yes,,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,,Yes,,Yes,Two Year,,Bank Withdrawal,116.0,8182.85,,,2657.88,10840.73,1286.0,1653.0
9480-BQJEI,1.0,Female,25.0,Yes,,Yes,No,0.0,3.0,1.0,United States,California,Monte Rio,95462.0,"38.471049, -123.015549",,-123.015549,1.0,Q3,No,0.0,72.0,None,Yes,21.96,Yes,Yes,Fiber Optic,59.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,,Bank Withdrawal,105.5,7544.0,0.0,0.0,1581.12,9125.12,1295.0,1537.0
5186-EJEGL,1.0,Male,20.0,Yes,No,,No,0.0,3.0,1.0,,,Potter Valley,95469.0,"39.408634, -123.045516",39.408634,-123.045516,1.0,Q3,No,,63.0,None,Yes,38.37,Yes,Yes,Cable,59.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,68.8,,,0.0,,,1301.0,1884.0
4291-HPAXL,1.0,Male,,No,No,No,No,0.0,3.0,1.0,United States,,Sebastopol,95472.0,"38.398815, -122.861923",38.398815,-122.861923,1.0,Q3,No,0.0,12.0,Offer D,No,0.0,No,,DSL,9.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.95,605.75,0.0,0.0,0.0,605.75,1304.0,31266.0
9972-NKTFD,1.0,Male,43.0,No,No,No,No,0.0,3.0,1.0,United States,California,Sebastopol,95472.0,"38.398815, -122.861923",38.398815,-122.861923,1.0,Q3,No,0.0,,None,Yes,34.78,Yes,Yes,Fiber Optic,2.0,No,No,Yes,No,,,No,Yes,,Yes,Credit Card,89.6,1633.0,,0.0,626.04,2259.04,1304.0,31266.0
4723-BEGSG,,,32.0,No,No,No,No,,,1.0,United States,California,Willits,95490.0,"39.492046, -123.375818",39.492046,-123.375818,1.0,Q3,No,0.0,56.0,Offer B,Yes,30.86,,Yes,DSL,22.0,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,60.25,3282.75,0.0,0.0,1728.16,5010.91,1311.0,13472.0
4123-DVHPH,1.0,Female,42.0,No,,Yes,No,0.0,,,United States,California,Windsor,95492.0,"38.527297, -122.810044",38.527297,-122.810044,1.0,Q3,Yes,6.0,24.0,None,No,0.0,No,Yes,DSL,27.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,No,Bank Withdrawal,57.6,1367.75,,,0.0,1367.75,1312.0,23701.0
1750-CSKKM,,Female,59.0,No,No,Yes,No,0.0,4.0,1.0,United States,California,Windsor,95492.0,"38.527297, -122.810044",38.527297,-122.810044,1.0,Q3,,,60.0,None,Yes,32.5,No,Yes,Fiber Optic,13.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,5611.75,,0.0,1950.0,7561.75,1312.0,23701.0
0337-CNPZE,,,,,,,,,1.0,1.0,United States,California,Yorkville,95494.0,"38.888351, -123.239647",38.888351,-123.239647,1.0,Q3,No,,1.0,Offer E,No,0.0,No,Yes,DSL,22.0,No,No,,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,35.05,35.05,0.0,0.0,0.0,35.05,1314.0,335.0
0112-QWPNC,1.0,Female,41.0,,No,Yes,No,0.0,3.0,1.0,United States,,Eureka,95501.0,,40.796621,-124.15428,1.0,Q3,Yes,10.0,45.0,None,,26.01,No,Yes,Cable,29.0,Yes,No,,Yes,Yes,Yes,Yes,,Two Year,Yes,Credit Card,81.0,3533.6,0.0,0.0,,4704.05,1316.0,23224.0
4373-MAVJG,1.0,Female,26.0,Yes,No,No,,,3.0,1.0,United States,California,Blocksburg,95514.0,"40.309088, -123.668201",40.309088,-123.668201,1.0,Q3,No,0.0,4.0,None,Yes,38.74,Yes,Yes,Fiber Optic,51.0,No,Yes,No,No,,No,No,Yes,Month-to-Month,Yes,Credit Card,80.3,324.2,0.0,0.0,154.96,479.16,1320.0,199.0
5144-TVGLP,1.0,Male,32.0,No,No,Yes,,0.0,4.0,1.0,United States,California,Burnt Ranch,95527.0,,40.854512,-123.450097,1.0,Q3,Yes,6.0,42.0,None,No,,No,,DSL,26.0,No,Yes,Yes,,No,Yes,Yes,Yes,One Year,Yes,Credit Card,45.1,2049.05,,0.0,0.0,2049.05,1326.0,485.0
1866-DIOQZ,,,,,,,,,,1.0,United States,California,Burnt Ranch,95527.0,,40.854512,-123.450097,1.0,Q3,,,1.0,,Yes,17.37,No,Yes,Fiber Optic,25.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,70.1,,0.0,17.37,,1326.0,485.0
2632-IVXVF,1.0,Male,50.0,No,No,No,No,0.0,3.0,1.0,United States,California,Carlotta,95528.0,"40.497283, -123.93037",40.497283,-123.93037,1.0,Q3,No,,48.0,,Yes,,Yes,Yes,,18.0,Yes,No,No,Yes,,,Yes,Yes,One Year,Yes,Bank Withdrawal,70.95,3629.2,0.0,0.0,2148.48,,1327.0,1072.0
7706-DZNKK,1.0,Male,50.0,No,No,,No,,,1.0,United States,California,,95528.0,"40.497283, -123.93037",40.497283,,1.0,Q3,Yes,,24.0,None,Yes,34.01,Yes,Yes,Cable,4.0,Yes,No,No,Yes,,No,No,Yes,One Year,Yes,Bank Withdrawal,58.35,1346.9,0.0,0.0,816.24,2163.1400000000003,1327.0,1072.0
3647-GMGDH,1.0,Female,,No,No,No,No,0.0,5.0,1.0,United States,California,,95528.0,"40.497283, -123.93037",40.497283,-123.93037,,Q3,No,0.0,22.0,Offer D,Yes,10.25,No,,None,0.0,No,No,No,No,No,,No,No,One Year,No,Bank Withdrawal,20.85,450.65,0.0,0.0,225.5,676.15,1327.0,1072.0
9445-ZUEQE,1.0,Male,47.0,No,No,No,No,0.0,3.0,1.0,United States,California,Fortuna,95540.0,"40.584991, -124.121504",40.584991,,1.0,,No,0.0,7.0,None,Yes,13.86,No,No,None,0.0,No,No,,No,No,No,No,,Month-to-Month,Yes,Credit Card,19.95,147.5,0.0,0.0,97.02,244.52,1331.0,12241.0
0898-XCGTF,,Female,33.0,No,No,Yes,No,0.0,4.0,1.0,United States,California,Kneeland,95549.0,"40.664483, -123.865325",40.664483,-123.865325,1.0,Q3,Yes,5.0,71.0,None,Yes,43.37,Yes,No,None,0.0,No,No,No,,No,No,No,No,Two Year,,Bank Withdrawal,24.65,1710.15,0.0,0.0,3079.27,4789.42,1338.0,264.0
4501-UYKBC,1.0,Male,,No,No,No,No,0.0,5.0,1.0,United States,California,Kneeland,95549.0,"40.664483, -123.865325",40.664483,-123.865325,1.0,Q3,No,0.0,3.0,None,Yes,22.49,,Yes,DSL,,No,,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,,60.65,196.9,0.0,0.0,67.47,264.37,1338.0,264.0
9350-ZXYJC,1.0,Male,60.0,,No,,No,0.0,3.0,1.0,United States,California,Mad River,95552.0,,40.390301,-123.412327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.0,265.0
0114-PEGZZ,1.0,,20.0,,No,No,No,0.0,4.0,1.0,United States,California,Mad River,95552.0,"40.390301, -123.412327",40.390301,-123.412327,1.0,Q3,No,0.0,22.0,,Yes,43.78,Yes,Yes,DSL,47.0,Yes,Yes,Yes,No,No,,No,No,Month-to-Month,,Credit Card,,1427.55,0.0,10.0,963.16,2400.71,1341.0,265.0
4881-JVQOD,1.0,Male,53.0,No,No,Yes,Yes,3.0,4.0,1.0,United States,California,Mad River,95552.0,"40.390301, -123.412327",40.390301,-123.412327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.0,265.0
6135-OZQVA,1.0,Female,28.0,Yes,No,Yes,No,0.0,,1.0,United States,,,95555.0,"41.336354, -124.044354",41.336354,-124.044354,1.0,Q3,Yes,8.0,72.0,None,,12.87,No,No,None,,,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.4,1496.45,0.0,0.0,926.64,2423.09,1344.0,494.0
6982-SSHFK,1.0,Female,,No,No,Yes,,3.0,,1.0,United States,California,Orick,95555.0,,41.336354,-124.044354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.0,494.0
9921-ZVRHG,1.0,Female,,No,No,Yes,No,,5.0,1.0,United States,California,Phillipsville,95559.0,"40.184094, -123.745487",,,1.0,Q3,Yes,7.0,26.0,None,Yes,,Yes,No,None,0.0,No,No,No,,No,No,No,No,One Year,No,Credit Card,,684.05,0.0,0.0,870.22,1554.27,1347.0,163.0
4918-FYJNT,,,,,,,,,3.0,1.0,United States,California,,95559.0,"40.184094, -123.745487",40.184094,-123.745487,,Q3,Yes,,44.0,None,,36.86,No,No,None,0.0,No,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,,860.85,0.0,0.0,1621.84,2482.69,1347.0,163.0
8413-YNHNV,1.0,Male,56.0,No,No,No,No,0.0,3.0,1.0,United States,California,Scotia,95565.0,"40.440636, -124.098739",40.440636,-124.098739,1.0,Q3,No,0.0,31.0,None,Yes,25.58,No,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.4,,0.0,0.0,792.9799999999999,1402.08,1352.0,1125.0
2519-FAKOD,1.0,Female,19.0,Yes,No,No,No,0.0,,1.0,United States,California,Scotia,95565.0,"40.440636, -124.098739",40.440636,-124.098739,1.0,Q3,No,0.0,1.0,None,No,0.0,No,Yes,DSL,,,No,No,No,No,No,Yes,No,Month-to-Month,No,Credit Card,24.4,24.4,0.0,10.0,0.0,34.4,1352.0,1125.0
0419-YAAPX,1.0,Male,,Yes,,Yes,No,0.0,3.0,1.0,United States,California,,95573.0,"40.949012, -123.655847",,-123.655847,1.0,Q3,Yes,5.0,64.0,,Yes,26.64,No,,DSL,71.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,73.05,4688.65,0.0,0.0,1704.96,6393.61,1358.0,1666.0
2225-ZRGSG,1.0,Female,54.0,No,No,Yes,Yes,1.0,5.0,1.0,United States,California,Leggett,95585.0,"39.873371, -123.741474",39.873371,-123.741474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.0,321.0
6435-SRWBJ,1.0,Male,58.0,No,No,No,No,0.0,,1.0,United States,California,Auburn,95603.0,"38.912881, -121.082766",38.912881,,1.0,Q3,No,0.0,27.0,None,Yes,,No,Yes,DSL,4.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,81.7,2212.55,0.0,0.0,1329.75,3542.3,1365.0,24944.0
6695-AMZUF,1.0,Female,31.0,No,,Yes,Yes,3.0,4.0,1.0,,California,,95603.0,"38.912881, -121.082766",38.912881,-121.082766,1.0,Q3,Yes,4.0,42.0,None,,34.66,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.05,761.85,0.0,0.0,,,1365.0,24944.0
4116-IQRFR,1.0,Male,64.0,No,No,No,Yes,2.0,3.0,1.0,United States,,Esparto,95627.0,"38.834469, -122.127193",38.834469,-122.127193,1.0,Q3,No,0.0,33.0,None,No,0.0,,Yes,Cable,12.0,Yes,No,No,,No,No,No,Yes,One Year,No,Credit Card,34.05,1113.95,0.0,0.0,0.0,1113.95,1384.0,2756.0
1548-ARAGG,1.0,Male,20.0,Yes,No,No,Yes,,3.0,1.0,United States,California,Esparto,95627.0,"38.834469, -122.127193",38.834469,-122.127193,1.0,Q3,No,0.0,,Offer D,Yes,26.63,No,Yes,DSL,27.0,No,No,No,No,,No,Yes,Yes,Month-to-Month,No,Credit Card,44.0,659.35,,0.0,346.19,1005.54,1384.0,2756.0
7643-RCHXS,1.0,Female,62.0,,,,No,0.0,3.0,1.0,United States,California,Fiddletown,95629.0,"38.513484, -120.704613",38.513484,-120.704613,1.0,,,0.0,27.0,None,,35.77,No,No,None,0.0,No,,,No,No,No,No,,Two Year,Yes,Bank Withdrawal,,538.2,0.0,0.0,965.79,1503.9900000000002,1386.0,850.0
2988-QRAJY,,,,,,,,,5.0,1.0,United States,California,Fiddletown,95629.0,"38.513484, -120.704613",38.513484,-120.704613,1.0,Q3,Yes,4.0,26.0,Offer C,Yes,,No,Yes,,,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.35,1285.8,0.0,0.0,120.12,1405.92,1386.0,850.0
